Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean
2025-07-07 14:36:03.585,Статья,Большие изменения в Крыльях,https://dzen.ru/media/id/6358cb994fee997bedba5cec/686ba248b09752376f79bd72,1,59,3,2,0,0,0,0,0.06,0.06,0.0,0.05084745762711865,0.3333333333333333,0.0,60.0,2025-07,Monday,14,7,0.05084745762711865,0.3333333333333333,0.0
2025-07-06 14:17:05.406,Статья,Иван Сергеев выбрал Динамо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/686a5a3cfa7aa35f80a24ff2,1,51,1,0,0,0,0,0,,,,0.0196078431372549,1.0,0.0,,2025-07,Sunday,14,7,0.0196078431372549,1.0,0.0
2025-07-05 11:08:47.114,Статья,В Зенит подъехало мощное усиление,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6868dc884229fd0f5f8b78a0,0,52,1,0,0,0,0,0,,,,0.019230769230769232,0.0,,,2025-07,Saturday,11,7,0.019230769230769232,0.0,
2025-07-03 14:09:30.642,Статья,Изменения в ЦСКА - новый тренер / ряд футболистов покинули команду,https://dzen.ru/media/id/6358cb994fee997bedba5cec/686662a325512f3480599cdc,5,587,15,5,0,0,1,0,0.24,0.24,0.0,0.02555366269165247,0.3333333333333333,0.2,48.0,2025-07,Thursday,14,7,0.02555366269165247,0.3333333333333333,0.2
2025-07-01 16:36:13.445,Статья,Посредственный трансфер Спартака,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6863e3e294807419f277bf93,1,41,0,1,0,0,0,0,0.07,0.07,0.0,0.0,inf,0.0,70.0,2025-07,Tuesday,16,7,0.0,,0.0
2025-07-01 11:34:27.393,Статья,А зачем покупали Абену?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68639cb920911a75ae800aa1,0,41,0,0,0,0,0,0,,,,0.0,,,,2025-07,Tuesday,11,7,0.0,,
2025-06-26 18:37:04.501,Статья,Что там в Спартаке?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/685d67a7b8016668a1bd53b7,0,46,1,0,0,0,0,0,,,,0.021739130434782608,0.0,,,2025-06,Thursday,18,6,0.021739130434782608,0.0,
2025-06-25 17:42:16.655,Статья,Ахмат в новом сезоне сильно изменится,https://dzen.ru/media/id/6358cb994fee997bedba5cec/685c09ca53354058c181a6cd,1,43,3,0,0,0,0,0,,,,0.06976744186046512,0.3333333333333333,0.0,,2025-06,Wednesday,17,6,0.06976744186046512,0.3333333333333333,0.0
2025-06-25 00:26:51.715,Статья,"Осипенко в Динамо, а Ростов уже нашел ему замену / Официальные Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/685b1685de40075dbfd562cf,2,42,7,2,0,0,0,0,0.09,0.09,0.0,0.16666666666666666,0.2857142857142857,0.0,45.0,2025-06,Wednesday,0,6,0.16666666666666666,0.2857142857142857,0.0
2025-06-20 12:33:12.717,Статья,Локомотив получил трансферный бан от ФИФА,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68552a4dc0a11067f28600d4,0,43,0,0,0,0,0,0,,,,0.0,,,,2025-06,Friday,12,6,0.0,,
2025-06-16 15:08:26.533,Статья,Спартаковцы в сборных,https://dzen.ru/media/id/6358cb994fee997bedba5cec/685008889089ac08d39d3545,0,39,0,0,0,0,0,0,,,,0.0,,,,2025-06,Monday,15,6,0.0,,
2025-06-16 13:10:35.192,Статья,Балтика продолжает укреплять состав,https://dzen.ru/media/id/6358cb994fee997bedba5cec/684fe4f7a2f2e87b80a4e56d,1,38,4,1,0,0,1,0,0.04,0.0,0.0,0.10526315789473684,0.25,1.0,40.0,2025-06,Monday,13,6,0.10526315789473684,0.25,1.0
2025-06-13 04:23:24.961,Статья,Спартак и Зенит нашли нападающих,https://dzen.ru/media/id/6358cb994fee997bedba5cec/684b78b763a6124524cc98a1,5,92,9,5,0,0,0,0,0.27,0.27,0.0,0.09782608695652174,0.5555555555555556,0.0,54.00000000000001,2025-06,Friday,4,6,0.09782608695652174,0.5555555555555556,0.0
2025-06-11 14:04:40.566,Статья,Сборная России не проигрывает,https://dzen.ru/media/id/6358cb994fee997bedba5cec/684958159f1ff1617eab48c1,0,31,0,0,0,0,0,0,,,,0.0,,,,2025-06,Wednesday,14,6,0.0,,
2025-06-10 14:14:02.866,Статья,"Локомотив не останавливается на Комличенко, а Осипенко выбирает деньги / Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/68480aa284ca1f2a3999deb6,0,40,2,0,0,0,0,0,,,,0.05,0.0,,,2025-06,Tuesday,14,6,0.05,0.0,
2025-06-09 12:15:01.958,Статья,"Барко или Маркиньос, кто же все-таки был лучшим в прошлом сезоне?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6846a157bdb83b4509cf70aa,295,178254,1163,70,2,5,11,0,2.91,2.89,0.0,0.006524397769475019,0.25365434221840066,0.04406779661016949,9.864406779661017,2025-06,Monday,12,6,0.006524397769475019,0.25365434221840066,0.04406779661016949
2025-06-08 12:11:46.493,Статья,Краснодар берет еще одного защитника,https://dzen.ru/media/id/6358cb994fee997bedba5cec/684552f8614ba5050201cc35,1,158,1,1,0,0,0,0,0.03,0.03,0.0,0.006329113924050633,1.0,0.0,30.0,2025-06,Sunday,12,6,0.006329113924050633,1.0,0.0
2025-06-07 11:24:44.977,Статья,Один из лучших тренеров покидает РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6843f0e09f1ff1617ec34d50,0,25,0,0,0,0,0,0,,,,0.0,,,,2025-06,Saturday,11,6,0.0,,
2025-06-06 16:03:41.473,Статья,Балтика - самый активный клуб на трансферном рынке,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6842e695ac92ad7328e32526,6914,448332,15455,3932,7,56,76,0,196.45000000000002,195.99,0.0,0.034472221478725584,0.44736331284373987,0.012004628290425224,28.413364188602838,2025-06,Friday,16,6,0.034472221478725584,0.44736331284373987,0.012004628290425224
2025-06-05 14:56:42.664,Статья,Сборная России сыграет с Аргентиной,https://dzen.ru/media/id/6358cb994fee997bedba5cec/684183585f867e37985fdf9a,1,29,1,0,0,0,0,0,,,,0.034482758620689655,1.0,0.0,,2025-06,Thursday,14,6,0.034482758620689655,1.0,0.0
2025-06-04 12:03:32.851,Статья,Матвей Сафонов может покинуть ПСЖ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68400630b824f945709992de,1,27,5,0,0,0,0,0,,,,0.18518518518518517,0.2,0.0,,2025-06,Wednesday,12,6,0.18518518518518517,0.2,0.0
2025-06-04 11:01:33.284,Статья,Перед матчем Россия - Нигерия,https://dzen.ru/media/id/6358cb994fee997bedba5cec/683ff538cd3b7f7b583542ef,0,28,0,0,0,0,0,0,,,,0.0,,,,2025-06,Wednesday,11,6,0.0,,
2025-06-02 12:19:41.517,Статья,Спартак в ближайшее время могут покинуть несколько легионеров,https://dzen.ru/media/id/6358cb994fee997bedba5cec/683d6b2e52f1900086106f7f,1,33,1,1,0,0,0,0,0.06,0.06,0.0,0.030303030303030304,1.0,0.0,60.0,2025-06,Monday,12,6,0.030303030303030304,1.0,0.0
2025-05-30 16:31:42.965,Статья,"Спартак в поисках правого защитника, а Карпин собирает Ростов в Динамо",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6839b0690d1aca20066b579f,0,25,2,0,0,0,0,0,,,,0.08,0.0,,,2025-05,Friday,16,5,0.08,0.0,
2025-05-29 16:35:56.651,Статья,Краснодар и Локомотив нашли нападающих,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68385e2d1bc27f0c690bc8c5,1,21,1,0,0,0,0,0,,,,0.047619047619047616,1.0,0.0,,2025-05,Thursday,16,5,0.047619047619047616,1.0,0.0
2025-05-28 17:04:45.435,Статья,Первый трансфер Краснодара и возможное усиление Локомотива. Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68370eac9bdb643878d026a9,0,22,0,0,0,0,0,0,,,,0.0,,,,2025-05,Wednesday,17,5,0.0,,
2025-05-28 11:01:57.616,Статья,"Игнатов покидает Спартак, Барко следующий?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6836be40bec3436ce35caa46,0,25,1,0,0,0,0,0,,,,0.04,0.0,,,2025-05,Wednesday,11,5,0.04,0.0,
2025-05-28 08:21:20.297,Ролик,Лига Европы УЕФА (2001-2025) Победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68369cf299f73a7a5f59ebf4,619,2127,301,0,0,0,13,0,,,,0.14151386929948284,2.0564784053156147,0.0210016155088853,,2025-05,Wednesday,8,5,0.14151386929948284,,0.0210016155088853
2025-05-27 15:29:48.600,Статья,РПЛ. Последние новости,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6835af66b8193f25d8ca5e58,0,28,1,0,0,0,0,0,,,,0.03571428571428571,0.0,,,2025-05,Tuesday,15,5,0.03571428571428571,0.0,
2025-05-26 16:42:00.259,Статья,Первый сезон Абаскаль VS первый сезон Станковича,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68346f32cbbd1e58b10a82e5,0,22,1,0,0,0,0,0,,,,0.045454545454545456,0.0,,,2025-05,Monday,16,5,0.045454545454545456,0.0,
2025-05-23 12:29:19.809,Статья,Спартак. Свежие трансферные слухи,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68302aaba2a12b5e0069f3fc,0,30,0,0,0,0,0,0,,,,0.0,,,,2025-05,Friday,12,5,0.0,,
2025-05-23 10:55:54.767,Статья,Кто станет чемпионом в РПЛ?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/683028b50f00f65dff5dcc91,1,21,1,0,0,0,0,0,,,,0.047619047619047616,1.0,0.0,,2025-05,Friday,10,5,0.047619047619047616,1.0,0.0
2025-05-22 12:35:04.339,Статья,Самый результативнй игрок весны в РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/682eef1db2cb8919983eb26d,0,19,0,0,0,0,0,0,,,,0.0,,,,2025-05,Thursday,12,5,0.0,,
2025-05-20 10:55:55.326,Статья,Расширенный состав сборной России на матчи против Нигерии и Беларуси,https://dzen.ru/media/id/6358cb994fee997bedba5cec/682c34de5a881453f0a6b315,1,25,1,0,0,0,0,0,,,,0.04,1.0,0.0,,2025-05,Tuesday,10,5,0.04,1.0,0.0
2025-05-19 14:23:10.944,Статья,Крылья - Спартак,https://dzen.ru/media/id/6358cb994fee997bedba5cec/682b141a439e726fd472eba5,0,26,0,0,0,0,0,0,,,,0.0,,,,2025-05,Monday,14,5,0.0,,
2025-05-18 12:43:04.056,Статья,"Спартак уже не борется в чемпионате, а доигрывает",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6829ab7a6b2239586eb92c47,0,20,0,0,0,0,0,0,,,,0.0,,,,2025-05,Sunday,12,5,0.0,,
2025-05-18 10:01:52.224,Видео,Чемпионат Мира по футболу (1930 - 2022) Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68291e8bc621f722d1e6cf71,1740,39990,632,0,0,0,17,0,,,,0.015803950987746937,2.7531645569620253,0.009770114942528735,,2025-05,Sunday,10,5,0.015803950987746937,,0.009770114942528735
2025-05-18 05:07:13.041,Ролик,Победители Кубка Англии в 21 веке (2001-2025) ТГ - https://t.me/trophystats,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68293e70c49d2f29a4a181f0,395,1569,300,0,0,0,13,0,,,,0.19120458891013384,1.3166666666666667,0.03291139240506329,,2025-05,Sunday,5,5,0.19120458891013384,,0.03291139240506329
2025-05-16 16:31:42.510,Статья,Спартак вылетел с Кубка,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68273d3ee985e21f85941137,2,21,6,0,0,0,0,0,,,,0.2857142857142857,0.3333333333333333,0.0,,2025-05,Friday,16,5,0.2857142857142857,0.3333333333333333,0.0
2025-05-15 12:17:13.039,Статья,Ростов снова пройдет Спартак в Кубке?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6825b02eaab80f37a814bde7,0,23,1,0,0,0,0,0,,,,0.043478260869565216,0.0,,,2025-05,Thursday,12,5,0.043478260869565216,0.0,
2025-05-15 10:51:32.327,Статья,ЦСКА идет за Кубком,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68259cab98211f433ee555ea,0,20,0,0,0,0,0,0,,,,0.0,,,,2025-05,Thursday,10,5,0.0,,
2025-05-02 13:42:27.463,Статья,Ливай Гарсия хуже Шамара Николсона? Сравнение,https://dzen.ru/media/id/6358cb994fee997bedba5cec/68149aa3c72bc3133edd5e97,0,19,2,0,0,0,0,0,,,,0.10526315789473684,0.0,,,2025-05,Friday,13,5,0.10526315789473684,0.0,
2025-04-20 12:11:58.930,Видео,Акрон - Спартак • 25 тур РПЛ • Спартак играет плохо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6804b9a655a0f56229ca8360,259,2079,284,0,0,0,15,0,,,,0.13660413660413662,0.9119718309859155,0.05791505791505792,,2025-04,Sunday,12,4,0.13660413660413662,0.9119718309859155,0.05791505791505792
2025-04-16 10:53:34.965,Статья,Спартак легко прошел Урал / Спартак - Урал / Кубок России,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67ff5ff2e350361bd64932e6,0,18,1,0,0,0,0,0,,,,0.05555555555555555,0.0,,,2025-04,Wednesday,10,4,0.05555555555555555,0.0,
2025-04-15 10:59:03.479,Статья,Спартак - Урал / Кубок России / Перед матчем,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67fe10973daf9d14ca452058,0,17,2,0,0,0,0,0,,,,0.11764705882352941,0.0,,,2025-04,Tuesday,10,4,0.11764705882352941,0.0,
2025-04-14 23:58:23.102,Статья,Зенит - Краснодар/ 24 тур РПЛ / Зенит теперь фаворит на победу в Чемпионате?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67fd75cda35c9016d9a4d625,0,17,1,0,0,0,0,0,,,,0.058823529411764705,0.0,,,2025-04,Monday,23,4,0.058823529411764705,0.0,
2025-04-13 14:01:32.997,Ролик,НЕПОБЕЖДЕННЫЕ соперники РЕАЛ МАДРИДа в Еврокубках #ucl #realmadrid,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67fb98d4c05ff97f142abdfd,373,1609,363,0,0,0,15,0,,,,0.22560596643878186,1.0275482093663912,0.040214477211796246,,2025-04,Sunday,14,4,0.22560596643878186,,0.040214477211796246
2025-04-12 20:27:12.160,Видео,Спартак - Динамо Махачкала • 24 тур РПЛ • Спартак проиграл Чемпионат,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67faa151e6b59e57ebff2030,275,2206,282,0,0,0,6,0,,,,0.12783318223028106,0.975177304964539,0.02181818181818182,,2025-04,Saturday,20,4,0.12783318223028106,0.975177304964539,0.02181818181818182
2025-04-11 10:37:43.113,Статья,Спартак - Динамо Махачкала. Перед матчем,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67f8c637f769a0013d637eed,0,22,19,0,0,0,0,0,,,,0.8636363636363636,0.0,,,2025-04,Friday,10,4,0.8636363636363636,0.0,
2025-04-11 08:40:32.910,Ролик,"Деклан Райс исполняет Rice, Rice, Baby! и забивает красивые голы в Лиге Чемпионов! Подпишись на ТГ t.me/doptimes",https://dzen.ru/media/id/6358cb994fee997bedba5cec/67f8aa2462992371e04033a2,296,967,316,0,0,0,15,0,,,,0.3267838676318511,0.9367088607594937,0.05067567567567568,,2025-04,Friday,8,4,0.3267838676318511,0.9367088607594937,0.05067567567567568
2025-04-06 14:52:40.220,Ролик,Арсенал - Реал Мадрид • Лига Чемпионов 24/25 • Кто пройдет дальше??? #arsenal #realmadrid #ucl,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67f26a991f0e7d26cd01cbd2,351,1831,321,0,0,0,14,0,,,,0.17531403604587656,1.0934579439252337,0.039886039886039885,,2025-04,Sunday,14,4,0.17531403604587656,,0.039886039886039885
2025-03-26 11:11:27.286,Статья,Как Спартаковцы съездили в свои сборные в марте,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67e3b60bb980fd7b04e30dd8,0,16,0,0,0,0,0,0,,,,0.0,,,,2025-03,Wednesday,11,3,0.0,,
2025-03-24 11:04:08.801,Статья,Россия - Замбия. Информация о сопернике,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67e111721446fc7c563853ae,0,31,0,0,0,0,0,0,,,,0.0,,,,2025-03,Monday,11,3,0.0,,
2025-03-19 14:08:51.711,Статья,Россия - Гренада. Факты о сопернике,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67daa479a67c0502438307e1,0,14,1,0,0,0,0,0,,,,0.07142857142857142,0.0,,,2025-03,Wednesday,14,3,0.07142857142857142,0.0,
2025-03-01 14:30:49.479,Видео,Спартак - Оренбург • 19 тур РПЛ • ПЕРЕД МАТЧЕМ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/67c2ef338ae4b77c4c28c19a,258,1809,301,0,0,0,7,0,,,,0.1663902708678828,0.8571428571428571,0.027131782945736434,,2025-03,Saturday,14,3,0.1663902708678828,0.8571428571428571,0.027131782945736434
